OrderID,Date,Region,Category,UnitPrice,Quantity,Discount,Revenue,Profit,CustomerID
ORD-101647,2024-04-29,West,Electronics,323.1,3,0.15,969.29,77.45,257
ORD-100161,2024-04-29,West,Groceries,33.94,9,0.17,305.48,40.7,360
ORD-100236,2024-04-29,North,Groceries,20.72,10,0.28,207.22,32.38,286
ORD-100821,2024-04-30,East,Office Supplies,51.67,9,0.12,465.07,9.91,273
ORD-100107,2024-04-30,South,Office Supplies,36.07,5,0.25,180.33,37.72,176
ORD-100818,2024-04-30,East,Apparel,66.19,6,0.23,397.12,5.76,246
ORD-100310,2024-05-01,South,Groceries,24.94,2,0.27,49.89,-3.84,255
ORD-100121,2024-05-02,North,Furniture,274.44,2,0.17,548.87,17.75,47
ORD-101048,2024-05-02,North,Furniture,265.89,4,0.3,1063.58,11.62,113
ORD-100858,2024-05-03,South,Apparel,76.17,11,0.08,837.85,177.99,240
ORD-100079,2024-05-03,South,Electronics,540.95,11,0.3,5950.48,679.11,231
ORD-100282,2024-05-04,South,Electronics,625.64,4,0.12,2502.56,303.95,229
ORD-101612,2024-05-04,East,Apparel,73.97,6,0.19,443.79,10.77,118
ORD-100735,2024-05-04,West,Groceries,34.17,9,0.08,307.49,45.83,86
ORD-100640,2024-05-04,West,Electronics,438.31,3,0.09,1314.92,281.94,203
ORD-101131,2024-05-04,West,Office Supplies,45.95,10,0.22,459.53,11.4,78
ORD-101305,2024-05-05,South,Electronics,342.99,6,0.14,2057.96,315.42,42
ORD-101426,2024-05-05,North,Electronics,351.05,3,0.04,1053.16,295.34,161
ORD-100311,2024-05-05,Central,Groceries,21.89,9,0.09,197.02,29.86,42
ORD-101812,2024-05-06,West,Office Supplies,37.47,5,0.19,187.33,44.02,108
ORD-101273,2024-05-07,West,Groceries,17.95,6,0.19,107.71,1.74,4
ORD-101423,2024-05-07,North,Electronics,561.6,9,0.06,5054.4,283.7,93
ORD-101070,2024-05-07,Central,Furniture,402.9,9,0.06,3626.13,1121.33,215
ORD-101328,2024-05-07,East,Apparel,68.75,6,0.02,412.5,119.21,48
ORD-100256,2024-05-09,West,Electronics,504.66,10,0.23,5046.58,1016.7,347
ORD-100415,2024-05-09,West,Electronics,462.59,1,0.25,462.59,99.32,131
ORD-100048,2024-05-09,Central,Groceries,20.28,7,0.16,141.99,36.72,266
ORD-101667,2024-05-09,North,Furniture,310.17,8,0.3,2481.35,413.64,63
ORD-101297,2024-05-09,North,Office Supplies,46.04,4,0.28,184.17,31.83,77
ORD-101326,2024-05-10,North,Electronics,581.66,8,0.16,4653.28,826.46,46
ORD-100710,2024-05-10,West,Groceries,31.01,10,0.22,310.15,58.65,261
ORD-100549,2024-05-11,South,Groceries,25.46,8,0.2,203.67,22.37,294
ORD-100826,2024-05-11,East,Electronics,531.32,2,0.22,1062.64,156.4,374
ORD-101702,2024-05-12,South,Furniture,415.64,8,0.29,3325.11,-110.15,70
ORD-101972,2024-05-12,North,Furniture,262.24,9,0.3,2360.16,430.14,54
ORD-100097,2024-05-13,West,Furniture,345.13,6,0.16,2070.76,540.74,216
ORD-101509,2024-05-13,East,Furniture,330.82,5,0.02,1654.12,217.97,371
ORD-100059,2024-05-13,West,Electronics,332.48,10,0.26,3324.78,703.25,205
ORD-101695,2024-05-13,North,Apparel,62.69,4,0.11,250.77,62.39,318
ORD-100190,2024-05-14,South,Electronics,506.65,1,0.2,506.65,118.85,82
ORD-100812,2024-05-14,West,Office Supplies,47.01,1,0.18,47.01,2.37,215
ORD-101779,2024-05-14,North,Apparel,84.42,8,0.24,675.38,144.92,181
ORD-100635,2024-05-15,South,Electronics,525.64,11,0.14,5782.03,9.54,213
ORD-100614,2024-05-15,West,Office Supplies,45.56,9,0.03,410.04,86.21,6
ORD-100787,2024-05-15,West,Electronics,571.62,9,0.2,5144.58,-45.56,22
ORD-100074,2024-05-16,Central,Groceries,34.73,9,0.3,312.53,-15.39,118
ORD-101546,2024-05-16,Central,Groceries,18.12,8,0.2,144.97,,100
ORD-101061,2024-05-16,South,Apparel,68.75,2,0.28,137.51,11.42,72
ORD-101148,2024-05-18,West,Furniture,402.87,1,0.11,402.87,11.19,286
ORD-100586,2024-05-18,South,Furniture,329.42,9,0.04,2964.77,630.37,359
ORD-100940,2024-05-19,North,Electronics,533.21,4,0.04,2132.85,486.08,67
ORD-101182,2024-05-19,West,Apparel,88.76,7,0.12,621.3,109.18,361
ORD-101613,2024-05-20,West,Office Supplies,31.13,9,0.07,280.13,69.55,371
ORD-100421,2024-05-21,East,Furniture,312.78,6,0.25,1876.68,-35.01,318
ORD-100665,2024-05-22,Central,Furniture,356.17,4,0.2,1424.67,195.09,276
ORD-100183,2024-05-23,North,Electronics,527.28,7,0.01,3690.93,220.53,95
ORD-100174,2024-05-23,East,Apparel,57.55,3,0.02,172.64,18.3,281
ORD-100007,2024-05-24,South,Electronics,520.0,6,0.24,3119.97,698.26,396
ORD-100865,2024-05-24,Central,Furniture,279.74,8,0.14,2237.96,134.91,46
ORD-100874,2024-05-24,Central,Groceries,20.4,6,0.01,122.39,42.06,317
ORD-101471,2024-05-24,Central,Electronics,506.27,5,0.03,2531.35,347.84,397
ORD-101302,2024-05-25,East,Groceries,26.63,10,0.07,266.26,80.61,260
ORD-100931,2024-05-25,,Office Supplies,34.94,1,0.08,34.94,8.62,311
ORD-101732,2024-05-25,East,Furniture,389.36,4,0.3,1557.43,294.84,37
ORD-100203,2024-05-25,West,Office Supplies,40.86,3,0.18,122.57,13.07,170
ORD-101347,2024-05-26,West,Groceries,30.22,5,0.25,151.12,-8.74,243
ORD-100085,2024-05-26,West,Furniture,296.86,1,0.25,296.86,49.8,369
ORD-100042,2024-05-26,West,Apparel,64.5,6,0.25,386.97,43.39,140
ORD-100981,2024-05-27,South,Furniture,323.24,11,0.17,3555.62,165.82,1
ORD-101594,2024-05-27,South,Electronics,629.85,10,0.15,6298.48,629.97,3
ORD-101193,2024-05-28,North,Apparel,72.81,4,0.08,291.25,54.65,382
ORD-100222,2024-05-28,Central,Apparel,53.84,7,0.1,376.88,74.96,80
ORD-101063,2024-05-29,North,Office Supplies,39.24,1,0.24,39.24,0.56,224
ORD-100109,2024-05-29,North,Groceries,32.14,2,0.18,64.28,4.36,369
ORD-101538,2024-05-30,North,Electronics,474.28,11,0.21,5217.1,949.26,159
ORD-101040,2024-05-30,South,Furniture,305.2,10,0.03,3051.97,990.05,389
ORD-101599,2024-05-31,Central,Furniture,292.75,3,0.16,878.25,-2.81,255
ORD-100540,2024-06-01,West,Groceries,34.33,3,0.05,103.0,31.17,291
ORD-101044,2024-06-01,Central,Office Supplies,42.8,1,0.09,42.8,8.06,202
ORD-100905,2024-06-01,South,Apparel,92.19,5,0.07,460.94,16.07,276
ORD-101893,2024-06-02,East,Electronics,381.15,11,0.27,4192.67,647.56,107
ORD-100891,2024-06-02,West,Apparel,77.84,8,0.21,622.7,10.94,66
ORD-101316,2024-06-02,North,Groceries,26.8,2,0.27,53.6,1.05,196
ORD-101076,2024-06-03,Central,Office Supplies,45.52,2,0.25,91.05,-4.57,82
ORD-101521,2024-06-03,East,Furniture,304.22,4,0.19,1216.88,-34.7,327
ORD-101275,2024-06-04,North,Electronics,544.05,11,0.01,5984.57,903.1,315
ORD-101196,2024-06-04,North,Electronics,563.29,6,0.17,3379.73,-101.39,225
ORD-100429,2024-06-06,South,Apparel,78.45,9,0.18,706.04,101.14,199
ORD-101674,2024-06-07,East,Apparel,82.47,3,0.12,247.41,-2.08,257
ORD-101331,2024-06-07,South,Groceries,34.26,5,0.01,171.29,56.86,178
ORD-100176,2024-06-07,East,Groceries,20.86,2,0.19,41.72,-0.76,45
ORD-100773,2024-06-07,Central,Apparel,74.82,7,0.23,523.77,57.97,75
ORD-100211,2024-06-07,West,Apparel,61.01,1,0.29,61.01,1.84,258
ORD-100014,2024-06-07,South,Electronics,377.04,2,0.0,754.09,249.28,160
ORD-101902,2024-06-09,North,Electronics,534.17,8,0.21,4273.37,350.96,158
ORD-100394,2024-06-09,West,Apparel,70.25,5,0.02,351.27,82.2,272
ORD-101749,2024-06-09,North,Electronics,532.96,6,0.04,3197.73,824.35,145
ORD-100235,2024-06-09,North,Electronics,512.48,8,0.03,4099.84,450.17,287
ORD-100224,2024-06-10,North,Electronics,466.36,8,0.08,3730.89,865.11,277
ORD-101640,2024-06-10,West,Electronics,322.46,8,0.22,2579.7,408.51,138
ORD-101207,2024-06-10,South,Electronics,406.32,7,0.12,2844.24,522.33,63
ORD-100726,2024-06-10,South,Groceries,28.88,4,0.3,115.54,13.4,316
ORD-100696,2024-06-10,North,Electronics,354.03,7,0.04,2478.18,423.62,262
ORD-100173,2024-06-11,West,Groceries,18.32,9,0.16,164.88,4.42,251
ORD-100792,2024-06-11,North,Electronics,356.72,6,0.1,2140.33,335.87,2
ORD-101118,2024-06-11,North,Furniture,391.26,3,0.19,1173.79,103.16,189
ORD-100680,2024-06-12,West,Apparel,91.51,2,0.04,183.02,32.88,344
ORD-100460,2024-06-12,West,Office Supplies,47.19,11,0.28,519.08,104.84,59
ORD-101136,2024-06-13,South,Office Supplies,54.79,2,0.15,109.59,25.59,154
ORD-101669,2024-06-13,East,Electronics,581.1,7,0.26,4067.71,491.61,109
ORD-101597,2024-06-13,South,Electronics,399.23,5,0.1,1996.13,285.08,223
ORD-100675,2024-06-13,Central,Groceries,33.32,6,0.22,199.9,22.45,206
ORD-100317,2024-06-14,North,Electronics,604.15,3,0.26,1812.46,131.72,48
ORD-101878,2024-06-14,East,Furniture,352.35,1,0.05,352.35,13.94,331
ORD-101784,2024-06-14,North,Groceries,28.97,5,0.16,144.84,23.41,77
ORD-100712,2024-06-15,Central,Groceries,34.7,10,0.24,347.03,27.5,189
ORD-100759,2024-06-16,Central,Electronics,331.75,4,0.06,1326.98,385.01,102
ORD-100730,2024-06-16,Central,Groceries,22.32,2,0.07,44.64,7.62,92
ORD-100316,2024-06-17,East,Apparel,50.96,5,0.28,254.81,3.55,208
ORD-101723,2024-06-17,South,Office Supplies,31.62,1,0.11,31.62,2.76,352
ORD-100736,2024-06-17,Central,Electronics,508.01,5,0.16,2540.07,199.1,84
ORD-101032,2024-06-17,South,Office Supplies,31.48,1,0.12,31.48,9.08,386
ORD-101217,2024-06-18,Central,Electronics,534.12,4,0.3,2136.48,27.8,126
ORD-101008,2024-06-19,North,Electronics,561.59,11,0.21,6177.53,288.17,48
ORD-101231,2024-06-19,West,Electronics,469.33,9,0.24,4223.97,963.8,317
ORD-101713,2024-06-19,North,Groceries,28.53,3,0.24,85.59,3.03,16
ORD-101572,2024-06-19,West,Electronics,518.23,5,0.13,2591.17,211.85,196
ORD-101859,2024-06-20,East,Electronics,350.39,8,0.15,2803.11,377.41,239
ORD-101348,2024-06-20,North,Office Supplies,41.86,4,0.21,167.42,12.16,396
ORD-100885,2024-06-20,South,Electronics,328.24,8,0.05,2625.92,246.66,173
ORD-100661,2024-06-20,East,Groceries,17.77,3,0.08,53.31,11.76,108
ORD-100214,2024-06-21,,Electronics,442.49,11,0.07,4867.44,1101.06,14
ORD-100556,2024-06-21,Central,Office Supplies,36.48,6,0.2,218.86,14.93,175
ORD-101001,2024-06-21,South,Furniture,234.96,6,0.07,1409.76,38.48,294
ORD-100630,2024-06-21,East,Electronics,447.7,7,0.15,3133.91,76.67,322
ORD-101590,2024-06-21,West,Electronics,395.06,2,0.22,790.12,52.8,108
ORD-100012,2024-06-21,East,Apparel,59.01,10,0.2,590.14,-21.73,210
ORD-100376,2024-06-21,West,Electronics,395.52,4,0.22,1582.09,173.47,57
ORD-100470,2024-06-22,Central,Furniture,342.84,7,0.13,2399.88,133.78,320
ORD-100756,2024-06-22,North,Electronics,360.0,5,0.08,1800.02,,121
ORD-100738,2024-06-22,East,Apparel,93.79,10,0.24,937.89,137.33,201
ORD-100804,2024-06-22,West,Electronics,475.26,2,0.23,950.52,95.08,133
ORD-101601,2024-06-23,West,Groceries,19.5,3,0.06,58.51,3.41,373
ORD-101448,2024-06-23,East,Office Supplies,47.14,9,0.07,424.3,94.21,45
ORD-101281,2024-06-23,North,Furniture,266.37,1,0.3,266.37,21.65,228
ORD-100431,2024-06-23,East,Office Supplies,40.4,1,0.01,40.4,9.41,29
ORD-100602,2024-06-23,West,Office Supplies,53.12,9,0.09,478.12,127.82,249
ORD-101860,2024-06-24,South,Office Supplies,34.09,9,0.05,306.79,95.28,206
ORD-101280,2024-06-24,South,Electronics,557.47,1,0.28,557.47,-34.83,258
ORD-101965,2024-06-25,,Electronics,492.93,11,0.0,5422.18,448.78,300
ORD-101393,2024-06-25,North,Apparel,55.53,4,0.06,222.14,32.96,276
ORD-101721,2024-06-25,West,Office Supplies,38.61,7,0.3,270.29,17.4,226
ORD-101138,2024-06-26,West,Apparel,57.98,5,0.09,289.88,,394
ORD-101844,2024-06-26,North,Furniture,336.26,10,0.06,3362.56,524.15,205
ORD-101741,2024-06-26,West,Electronics,429.07,1,0.12,429.07,50.35,360
ORD-101035,2024-06-26,West,Furniture,394.1,8,0.09,3152.78,877.47,131
ORD-100058,2024-06-26,East,Electronics,504.83,11,0.21,5553.15,920.82,389
ORD-101512,2024-06-27,North,Groceries,20.64,7,0.08,144.47,26.77,51
ORD-100877,2024-06-27,South,Groceries,20.59,3,0.21,61.76,5.79,218
ORD-100061,2024-06-27,East,Furniture,243.85,1,0.07,243.85,39.07,78
ORD-100511,2024-06-28,North,Apparel,75.32,1,0.16,75.32,15.43,361
ORD-101898,2024-06-29,East,Groceries,28.03,5,0.21,140.16,8.4,176
ORD-100390,2024-06-29,Central,Electronics,491.99,4,0.2,1967.97,304.96,113
ORD-100377,2024-06-29,Central,Groceries,30.13,2,0.25,60.26,0.09,59
ORD-100462,2024-06-30,North,Electronics,348.46,2,0.2,696.92,-31.46,280
ORD-100359,2024-06-30,North,Apparel,89.13,4,0.05,356.54,84.8,152
ORD-101233,2024-07-01,Central,Apparel,60.06,4,0.27,240.23,39.09,223
ORD-100894,2024-07-01,South,Groceries,17.98,5,0.12,89.91,17.54,191
ORD-101983,2024-07-02,East,Electronics,556.43,11,0.18,6120.75,115.06,170
ORD-101377,2024-07-02,East,Electronics,590.85,5,0.05,2954.27,340.42,59
ORD-101666,2024-07-02,Central,Apparel,88.5,5,0.29,442.52,51.17,115
ORD-101064,2024-07-03,South,Electronics,419.71,3,0.06,1259.13,108.98,88
ORD-100492,2024-07-03,East,Groceries,21.65,2,0.12,43.3,11.91,130
ORD-101789,2024-07-04,South,Apparel,90.47,5,0.27,452.33,-12.89,250
ORD-101994,2024-07-04,East,Office Supplies,50.31,6,0.11,301.88,11.55,94
ORD-101097,2024-07-05,East,Office Supplies,43.05,2,0.12,86.1,16.5,33
ORD-101072,2024-07-06,South,Furniture,212.7,7,0.2,1488.88,314.99,94
ORD-100246,2024-07-06,East,Furniture,316.97,7,0.05,2218.8,87.0,282
ORD-100041,2024-07-07,West,Groceries,20.14,11,0.12,221.52,30.98,111
ORD-101673,2024-07-07,East,Electronics,452.05,3,0.16,1356.16,275.3,373
ORD-100233,2024-07-07,West,Electronics,442.58,5,0.18,2212.92,94.13,153
ORD-101867,2024-07-08,East,Electronics,328.68,2,0.24,657.35,108.66,297
ORD-100050,2024-07-08,West,Groceries,21.45,3,0.12,64.34,-0.62,214
ORD-101300,2024-07-08,Central,Office Supplies,33.72,8,0.24,269.79,21.6,81
ORD-101203,2024-07-09,North,Office Supplies,33.21,11,0.11,365.29,17.72,364
ORD-100013,2024-07-09,Central,Apparel,84.59,9,0.11,761.27,33.12,95
ORD-101274,2024-07-10,Central,Electronics,326.15,9,0.18,2935.33,-62.36,280
ORD-101133,2024-07-10,Central,Office Supplies,35.38,1,0.18,35.38,8.93,168
ORD-100741,2024-07-10,North,Electronics,516.71,4,0.2,2066.83,386.29,359
ORD-100713,2024-07-11,Central,Apparel,82.62,8,0.21,660.93,-1.46,375
ORD-100206,2024-07-11,East,Electronics,331.41,10,0.12,3314.08,475.44,162
ORD-101670,2024-07-11,East,Electronics,430.77,5,0.08,2153.83,306.82,254
ORD-100488,2024-07-12,Central,Electronics,444.81,1,0.24,444.81,101.44,110
ORD-100127,2024-07-12,West,Electronics,382.35,1,0.21,382.35,87.96,317
ORD-101821,2024-07-12,West,Electronics,609.98,11,0.27,6709.8,84.14,203
ORD-100656,2024-07-13,North,Electronics,602.24,2,0.06,1204.48,276.26,201
ORD-100422,2024-07-13,East,Apparel,87.49,11,0.2,962.35,74.24,182
ORD-100088,2024-07-14,East,Office Supplies,54.25,2,0.14,108.49,3.12,253
ORD-101147,2024-07-15,Central,Apparel,64.99,4,0.14,259.97,-1.43,100
ORD-100319,2024-07-15,Central,Furniture,278.91,2,0.13,557.82,61.48,392
ORD-101774,2024-07-15,West,Electronics,477.66,4,0.23,1910.65,5.58,171
ORD-100644,2024-07-16,North,Electronics,511.15,6,0.1,3066.93,585.96,7
ORD-100910,2024-07-16,North,Office Supplies,54.91,4,0.11,219.65,45.71,373
ORD-101060,2024-07-16,Central,Groceries,28.61,8,0.26,228.92,10.16,350
ORD-100172,2024-07-17,South,Apparel,90.02,2,0.18,180.05,40.73,57
ORD-101057,2024-07-17,East,Groceries,27.48,5,0.3,137.42,-3.18,262
ORD-101869,2024-07-17,North,Office Supplies,43.78,7,0.28,306.44,-7.66,396
ORD-100369,2024-07-17,South,Furniture,276.3,1,0.04,276.3,90.13,249
ORD-100863,2024-07-17,East,Furniture,364.23,8,0.18,2913.85,65.32,341
ORD-101690,2024-07-17,Central,Office Supplies,40.63,1,0.13,40.63,1.86,190
ORD-100001,2024-07-18,East,Office Supplies,46.56,9,0.27,419.06,53.8,207
ORD-101277,2024-07-18,North,Groceries,28.99,7,0.01,202.91,16.84,210
ORD-101824,2024-07-18,Central,Furniture,330.62,8,0.12,2644.94,525.45,393
ORD-101557,2024-07-18,South,Apparel,56.08,3,0.19,168.25,40.94,188
ORD-101338,2024-07-19,East,Office Supplies,32.23,8,0.17,257.81,30.24,138
ORD-100733,2024-07-19,South,Office Supplies,53.08,2,0.14,106.16,29.23,370
ORD-101610,2024-07-20,Central,Groceries,30.02,9,0.28,270.14,-17.9,29
ORD-101468,2024-07-21,East,Groceries,34.19,1,0.17,34.19,7.17,16
ORD-101241,2024-07-21,North,Apparel,57.69,4,0.15,230.74,-0.33,289
ORD-101913,2024-07-21,West,Groceries,30.45,4,0.08,121.79,11.05,106
ORD-100814,2024-07-21,West,Furniture,319.96,9,0.28,2879.66,-171.53,386
ORD-100401,2024-07-21,North,Apparel,58.86,5,0.05,294.3,20.85,341
ORD-100835,2024-07-21,North,Furniture,230.24,10,0.02,2302.43,146.34,2
ORD-100209,2024-07-22,South,Electronics,338.05,3,0.29,1014.16,12.73,243
ORD-101730,2024-07-22,North,Furniture,379.3,9,0.09,3413.66,895.72,263
ORD-100049,2024-07-22,North,Electronics,623.78,2,0.21,1247.55,195.41,262
ORD-100601,2024-07-22,North,Electronics,336.2,6,0.02,2017.2,,62
ORD-100765,2024-07-23,North,Apparel,69.25,11,0.13,761.76,55.79,310
ORD-100106,2024-07-23,North,Furniture,244.59,11,0.08,2690.47,290.74,80
ORD-100111,2024-07-23,South,Electronics,507.83,5,0.08,2539.14,252.16,223
ORD-101440,2024-07-23,Central,Electronics,470.89,5,0.17,2354.46,144.5,328
ORD-101497,2024-07-23,North,Office Supplies,41.22,4,0.03,164.87,,163
ORD-100597,2024-07-23,,Groceries,24.74,10,0.19,247.4,23.94,81
ORD-101312,2024-07-23,South,Electronics,614.89,3,0.08,1844.67,328.84,69
ORD-100805,2024-07-24,West,Electronics,543.97,4,0.16,2175.89,316.26,260
ORD-101211,2024-07-24,East,Furniture,367.5,11,0.11,4042.46,,302
ORD-100024,2024-07-24,West,Furniture,343.35,7,0.07,2403.46,190.77,300
ORD-100277,2024-07-25,North,Office Supplies,48.15,8,0.22,385.21,31.1,330
ORD-100689,2024-07-25,South,Furniture,397.33,4,0.25,1589.31,350.76,320
ORD-101725,2024-07-25,West,Furniture,291.78,2,0.24,583.57,-31.73,97
ORD-100159,2024-07-26,West,Furniture,273.37,11,0.1,3007.09,671.62,157
ORD-100475,2024-07-26,East,Furniture,236.94,7,0.07,1658.59,58.12,99
ORD-100917,2024-07-26,West,Office Supplies,49.76,2,0.07,99.52,19.92,318
ORD-101415,2024-07-26,North,Apparel,56.72,6,0.17,340.3,64.6,63
ORD-100612,2024-07-26,West,Office Supplies,36.03,1,0.19,36.03,7.89,396
ORD-100724,2024-07-27,East,Apparel,88.22,8,0.15,705.78,191.26,3
ORD-100954,2024-07-27,Central,Electronics,450.52,5,0.14,2252.61,578.7,90
ORD-100015,2024-07-27,North,Apparel,63.27,1,0.07,63.27,2.91,363
ORD-101429,2024-07-28,West,Electronics,357.99,4,0.25,1431.94,273.44,61
ORD-100248,2024-07-28,Central,Groceries,19.3,3,0.12,57.9,0.07,178
ORD-100989,2024-07-28,North,Groceries,25.96,10,0.12,259.57,67.18,257
ORD-100105,2024-07-28,West,Apparel,71.08,5,0.01,355.38,46.33,36
ORD-100212,2024-07-29,East,Apparel,96.17,11,0.2,1057.89,-52.02,28
ORD-101460,2024-07-30,Central,Furniture,257.24,9,0.26,2315.19,157.02,128
ORD-101413,2024-08-01,East,Electronics,613.24,2,0.29,1226.48,87.84,95
ORD-100558,2024-08-01,East,Office Supplies,46.77,6,0.09,280.62,69.14,354
ORD-100638,2024-08-01,North,Apparel,51.36,8,0.16,410.86,55.19,248
ORD-101253,2024-08-02,East,Office Supplies,38.0,11,0.23,417.96,-2.09,208
ORD-101616,2024-08-02,North,Electronics,444.76,4,0.0,1779.03,268.82,214
ORD-101985,2024-08-02,North,Furniture,342.13,2,0.29,684.26,-3.29,156
ORD-101979,2024-08-02,Central,Groceries,29.84,10,0.04,298.4,88.27,88
ORD-100260,2024-08-02,North,Electronics,520.0,11,0.11,5720.02,1407.25,13
ORD-101132,2024-08-02,Central,Furniture,362.27,11,0.13,3985.02,157.56,19
ORD-100070,2024-08-03,Central,Electronics,407.71,6,0.13,2446.27,348.42,326
ORD-100134,2024-08-03,Central,Apparel,91.85,6,0.08,551.1,97.59,267
ORD-100691,2024-08-03,Central,Office Supplies,30.96,6,0.1,185.73,28.44,168
ORD-100744,2024-08-03,West,Electronics,529.22,10,0.17,5292.19,1041.81,290
ORD-101683,2024-08-04,East,Apparel,89.4,3,0.09,268.2,78.77,165
ORD-100483,2024-08-04,North,Office Supplies,38.25,4,0.17,153.01,24.28,89
ORD-100104,2024-08-04,North,Office Supplies,51.11,6,0.21,306.68,43.09,85
ORD-101735,2024-08-05,East,Apparel,96.87,3,0.18,290.62,67.57,272
ORD-100715,2024-08-06,West,Apparel,58.72,2,0.01,117.43,15.7,96
ORD-101577,2024-08-06,Central,Electronics,553.65,6,0.2,3321.89,52.2,311
ORD-101011,2024-08-06,South,Electronics,536.52,9,0.21,4828.68,969.98,19
ORD-100685,2024-08-07,North,Electronics,319.78,10,0.04,3197.85,604.93,41
ORD-100859,2024-08-07,South,Electronics,394.52,11,0.06,4339.74,728.64,179
ORD-100590,2024-08-07,North,Apparel,69.91,7,0.16,489.37,-5.4,165
ORD-101283,2024-08-07,West,Electronics,342.29,11,0.05,3765.2,181.22,207
ORD-101259,2024-08-08,South,Electronics,392.28,10,0.13,3922.78,258.24,295
ORD-100851,2024-08-08,Central,Electronics,587.03,3,0.04,1761.1,275.0,12
ORD-100595,2024-08-08,West,Groceries,28.59,1,0.23,28.59,2.04,17
ORD-101086,2024-08-08,South,Office Supplies,41.77,3,0.08,125.3,28.76,201
ORD-100550,2024-08-09,North,Groceries,22.54,3,0.18,67.61,16.05,159
ORD-101198,2024-08-09,South,Electronics,459.88,5,0.09,2299.42,125.71,342
ORD-100091,2024-08-10,East,Groceries,30.78,11,0.02,338.58,24.04,281
ORD-100471,2024-08-10,North,Furniture,223.22,9,0.24,2008.94,204.87,361
ORD-101748,2024-08-10,East,Groceries,25.47,6,0.25,152.82,2.75,161
ORD-100653,2024-08-10,North,Electronics,428.52,11,0.04,4713.72,344.6,235
ORD-100102,2024-08-10,West,Groceries,17.9,4,0.22,71.6,15.82,236
ORD-100427,2024-08-10,North,Groceries,31.8,7,0.07,222.63,55.75,345
ORD-101333,2024-08-12,North,Office Supplies,41.15,9,0.18,370.31,31.29,28
ORD-100290,2024-08-12,East,Furniture,279.74,7,0.22,1958.19,61.81,232
ORD-100226,2024-08-13,East,Apparel,55.74,1,0.21,55.74,9.28,115
ORD-100335,2024-08-13,Central,Furniture,372.88,3,0.21,1118.63,251.0,397
ORD-100836,2024-08-13,North,Apparel,91.83,8,0.19,734.6,42.98,354
ORD-101218,2024-08-13,Central,Groceries,20.92,9,0.24,188.29,16.38,81
ORD-101000,2024-08-13,West,Apparel,71.32,1,0.26,71.32,11.47,364
ORD-101573,2024-08-16,West,Furniture,337.34,8,0.22,2698.74,568.32,284
ORD-100884,2024-08-16,South,Groceries,26.12,10,0.15,261.19,63.6,184
ORD-100165,2024-08-17,Central,Apparel,84.94,9,0.2,764.47,180.44,130
ORD-101425,2024-08-17,West,Furniture,214.73,5,0.23,1073.64,153.39,262
ORD-101534,2024-08-19,Central,Office Supplies,40.56,2,0.28,81.13,-4.73,253
ORD-100513,2024-08-19,West,Groceries,23.22,5,0.29,116.12,3.16,281
ORD-101842,2024-08-19,South,Electronics,542.69,8,0.06,4341.53,914.25,49
ORD-100740,2024-08-19,North,Electronics,541.67,6,0.0,3250.0,1080.06,104
ORD-101964,2024-08-19,South,Electronics,345.21,5,0.0,1726.04,217.42,103
ORD-101963,2024-08-20,East,Electronics,439.74,10,0.29,4397.38,-93.31,32
ORD-100866,2024-08-21,Central,Office Supplies,51.14,8,0.03,409.08,18.4,50
ORD-100848,2024-08-21,South,Electronics,346.53,2,0.24,693.07,117.67,392
ORD-101230,2024-08-22,South,Groceries,33.39,10,0.02,333.89,19.54,384
ORD-101024,2024-08-22,East,Apparel,90.09,4,0.22,360.37,4.59,193
ORD-100148,2024-08-22,East,Groceries,33.15,3,0.25,99.45,4.98,8
ORD-101586,2024-08-23,South,Office Supplies,28.1,9,0.1,252.88,58.9,387
ORD-100027,2024-08-23,South,Groceries,23.14,8,0.22,185.09,-2.11,25
ORD-101263,2024-08-23,North,Apparel,83.52,8,0.26,668.14,4.04,291
ORD-100432,2024-08-25,North,Groceries,29.02,11,0.26,319.17,1.55,306
ORD-100523,2024-08-25,West,Furniture,351.44,10,0.12,3514.4,471.34,188
ORD-101922,2024-08-25,North,Electronics,447.34,4,0.18,1789.36,321.42,363
ORD-101602,2024-08-25,East,Groceries,22.25,8,0.21,178.04,4.23,71
ORD-100793,2024-08-25,West,Electronics,350.97,5,0.22,1754.84,404.73,90
ORD-100301,2024-08-26,East,Furniture,338.81,7,0.12,2371.64,383.95,15
ORD-100604,2024-08-26,North,Groceries,27.09,2,0.2,54.18,4.31,397
ORD-101039,2024-08-26,West,Apparel,69.87,1,0.01,69.87,,81
ORD-101986,2024-08-26,North,Office Supplies,44.74,4,0.25,178.95,-7.61,63
ORD-101970,2024-08-27,East,Office Supplies,49.66,9,0.22,446.95,77.06,133
ORD-100552,2024-08-27,South,Furniture,283.55,1,0.24,283.55,59.11,136
ORD-100037,2024-08-27,South,Electronics,374.88,1,0.15,374.88,60.61,234
ORD-100481,2024-08-28,North,Apparel,49.02,7,0.05,343.11,13.9,269
ORD-100333,2024-08-28,Central,Electronics,365.66,8,0.18,2925.28,-110.33,187
ORD-100387,2024-08-29,South,Groceries,20.84,6,0.17,125.03,18.19,153
ORD-100544,2024-08-29,East,Furniture,325.63,4,0.1,1302.54,95.01,368
ORD-100089,2024-08-30,East,Groceries,22.58,11,0.03,248.42,45.73,49
